,id,MD5,Type,NP,Answer,RT,Item,Correct
7072,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,ядовитый престиж,Нет,2718.0,ядовитый,1.0
7073,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,ликующая печь,Нет,1774.0,ликующая,1.0
7074,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,точечный паркет,Нет,2942.0,точечный,1.0
7075,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,literal_m,грязная посуда,Да,3086.0,грязная,1.0
7076,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,отсталый снег,Нет,3390.0,отсталый,1.0
7077,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,томатный приют,Нет,3325.0,томатный,1.0
7078,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,bleaching,безумная нужда,Нет,3344.0,безумная,0.0
7079,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,усатая корзина,Нет,2245.0,усатая,1.0
7080,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,цветущая помада,Нет,2393.0,цветущая,1.0
7081,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,быстрый транспорт,Нет,6065.0,быстрый,0.0
7082,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,хороший ученик,Да,2307.0,хороший,1.0
7083,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,захватывающая книга,Да,1737.0,захватывающая,1.0
7084,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,благодарная карета,Нет,3554.0,благодарная,1.0
7085,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,literal_b,дикий пляж,Да,6250.0,дикий,1.0
7086,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,влиятельный сад,Нет,2718.0,влиятельный,1.0
7087,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,bleaching,крепкий квас,Да,2570.0,крепкий,1.0
7088,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,literal_m,горячий кофе,Да,1315.0,горячий,1.0
7089,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,торопливый комок,Нет,3176.0,торопливый,1.0
7090,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,зеркальная сигарета,Нет,2897.0,зеркальная,1.0
7091,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,компетентный грот,Нет,2849.0,компетентный,1.0
7092,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,зелёная ручка,Да,4039.0,зелёная,1.0
7093,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,metaphor,холодный разговор,Да,1654.0,холодный,1.0
7094,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,умный друг,Да,1153.0,умный,1.0
7095,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,тревожный кошелёк,Нет,2471.0,тревожный,1.0
7096,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,честный крюк,Нет,5470.0,честный,1.0
7097,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,бюджетный вирус,Нет,3306.0,бюджетный,1.0
7098,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,газовая печка,Да,2242.0,газовая,1.0
7099,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,сутулая камера,Нет,2886.0,сутулая,1.0
7100,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,гнилой томат,Да,3886.0,гнилой,1.0
7101,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,literal_b,страшная ночь,Да,1502.0,страшная,1.0
7102,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,literal_m,ледяной дождь,Да,1617.0,ледяной,1.0
7103,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,мозговая сирень,Нет,2750.0,мозговая,1.0
7104,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,белые носки,Да,1998.0,белые,1.0
7105,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,literal_m,сладкий сироп,Да,2019.0,сладкий,1.0
7106,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,удобный сервис,Да,1645.0,удобный,1.0
7107,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,хоровой арбуз,Нет,2890.0,хоровой,1.0
7108,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,круглосуточное тесто,Да,2851.0,круглосуточное,0.0
7109,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,деревянная лавочка,Да,3766.0,деревянная,1.0
7110,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,включенный комод,Нет,2402.0,включенный,1.0
7111,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,literal_b,бешеные собаки,Да,2294.0,бешеные,1.0
7112,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,талый туризм,Нет,3338.0,талый,1.0
7113,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,literal_b,тяжёлый камень,Да,1973.0,тяжёлый,1.0
7114,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,metaphor,острая одышка,Да,2046.0,острая,1.0
7115,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,bleaching,глубокая ярость,Да,1714.0,глубокая,1.0
7116,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,metaphor,светлые планы,Да,2010.0,светлые,1.0
7117,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,фазовая лилия,Нет,3241.0,фазовая,1.0
7118,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,влажная трава,Да,2958.0,влажная,1.0
7119,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,metaphor,горькая дума,Да,2670.0,горькая,1.0
7120,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_yes,апельсиновый сок,Да,1750.0,апельсиновый,1.0
7121,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,литровый диван,Нет,2430.0,литровый,1.0
7122,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,женатый отчет,Нет,3221.0,женатый,1.0
7123,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,антисоветская река,Нет,3078.0,антисоветская,1.0
7124,1638122771,d17141a8dec1af9c9b00f3d4b038bbd3,filler_no,выпускной цвет,Нет,2616.0,выпускной,1.0
7125,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,пить пиво,Да,2926.0,пить,1.0
7126,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,сесть в трагедию,Нет,1842.0,сесть,1.0
7127,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,слушать радио,Да,1569.0,слушать,1.0
7128,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,гоняться за славой,Да,2221.0,гоняться,1.0
7129,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,налить звезду,Нет,3415.0,налить,1.0
7130,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,обидеть вилку,Нет,1824.0,обидеть,1.0
7131,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,рассуждать о вечном,Да,1748.0,рассуждать,1.0
7132,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,надеть завтрак,Нет,1414.0,надеть,1.0
7133,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,облокотиться на печаль,Нет,2160.0,облокотиться,1.0
7134,1638123144,1d919a19c422e590c4a3b37aae7ff915,hb,крутить роман,Да,1229.0,крутить,1.0
7135,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,съесть статую,Нет,1874.0,съесть,1.0
7136,1638123144,1d919a19c422e590c4a3b37aae7ff915,hb,дать сигнал,Да,1229.0,дать,1.0
7137,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,возбуждать стену,Нет,1655.0,возбуждать,1.0
7138,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,делать массаж,Да,1307.0,делать,1.0
7139,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,разорвать тревогу,Нет,1677.0,разорвать,1.0
7140,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,кормить курицу,Да,1962.0,кормить,1.0
7141,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,лечить одежду,Нет,1364.0,лечить,1.0
7142,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,бежать по потолку,Нет,1833.0,бежать,1.0
7143,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,терроризировать тумбочку,Нет,1430.0,терроризировать,1.0
7144,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,выражать ранец,Нет,1231.0,выражать,1.0
7145,1638123144,1d919a19c422e590c4a3b37aae7ff915,lm,копить злость,Да,1412.0,копить,1.0
7146,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,лупить проблему,Нет,1271.0,лупить,1.0
7147,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,испечь печаль,Нет,1936.0,испечь,1.0
7148,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,нажимать рыбу,Нет,1184.0,нажимать,1.0
7149,1638123144,1d919a19c422e590c4a3b37aae7ff915,hm,потерять покой,Да,1208.0,потерять,1.0
7150,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,развеселить батарею,Нет,1176.0,развеселить,1.0
7151,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,вышивать воду,Нет,1400.0,вышивать,1.0
7152,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,везти слово,Нет,1151.0,везти,1.0
7153,1638123144,1d919a19c422e590c4a3b37aae7ff915,lhb,вести человека,Да,1044.0,вести,1.0
7154,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,приказать внимание,Нет,1362.0,приказать,1.0
7155,1638123144,1d919a19c422e590c4a3b37aae7ff915,hm,подарить жизнь,Да,1192.0,подарить,1.0
7156,1638123144,1d919a19c422e590c4a3b37aae7ff915,lhm,идти к выходу,Да,1857.0,идти,1.0
7157,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,отвечать на табуретку,Нет,1148.0,отвечать,1.0
7158,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,писать сочинение,Да,1009.0,писать,1.0
7159,1638123144,1d919a19c422e590c4a3b37aae7ff915,llb,вызвать дочку,Да,1735.0,вызвать,1.0
7160,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,спорить с папой,Да,3071.0,спорить,1.0
7161,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,танцевать картину,Нет,1490.0,танцевать,1.0
7162,1638123144,1d919a19c422e590c4a3b37aae7ff915,lhm,наполнять стакан,Да,2778.0,наполнять,1.0
7163,1638123144,1d919a19c422e590c4a3b37aae7ff915,lm,бить по психике,Да,1683.0,бить,1.0
7164,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,смотреть ушами,Нет,993.0,смотреть,1.0
7165,1638123144,1d919a19c422e590c4a3b37aae7ff915,llb,снять капюшон,Да,2400.0,снять,1.0
7166,1638123144,1d919a19c422e590c4a3b37aae7ff915,hb,брать реванш,Да,1256.0,брать,1.0
7167,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,собирать яблоки,Да,2485.0,собирать,1.0
7168,1638123144,1d919a19c422e590c4a3b37aae7ff915,llb,развязать ленту,Да,1109.0,развязать,1.0
7169,1638123144,1d919a19c422e590c4a3b37aae7ff915,llm,двигаться к библиотеке,Да,1249.0,двигаться,1.0
7170,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,слушать глазами,Нет,1058.0,слушать,1.0
7171,1638123144,1d919a19c422e590c4a3b37aae7ff915,lhm,бродить по коридорам,Да,1374.0,бродить,1.0
7172,1638123144,1d919a19c422e590c4a3b37aae7ff915,lm,вертеть мужем,Да,1563.0,вертеть,1.0
7173,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,смотреть на облака,Да,1578.0,смотреть,1.0
7174,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,испугать банкомат,Нет,1353.0,испугать,1.0
7175,1638123144,1d919a19c422e590c4a3b37aae7ff915,llb,разбить тарелку,Да,918.0,разбить,1.0
7176,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,свисать с пола,Да,1506.0,свисать,0.0
7177,1638123144,1d919a19c422e590c4a3b37aae7ff915,llm,выйти из библиотеки,Да,1047.0,выйти,1.0
7178,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,вылить квартиру,Нет,1121.0,вылить,1.0
7179,1638123144,1d919a19c422e590c4a3b37aae7ff915,lhm,резать хлеб,Да,877.0,резать,1.0
7180,1638123144,1d919a19c422e590c4a3b37aae7ff915,lm,уронить голову,Да,1422.0,уронить,1.0
7181,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,говорить неправду,Да,1207.0,говорить,1.0
7182,1638123144,1d919a19c422e590c4a3b37aae7ff915,lb,оставить рубец,Да,1080.0,оставить,1.0
7183,1638123144,1d919a19c422e590c4a3b37aae7ff915,hm,забирать энергию,Да,1390.0,забирать,1.0
7184,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,лежать на потолке,Нет,1724.0,лежать,1.0
7185,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,разозлить матрас,Нет,919.0,разозлить,1.0
7186,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,говорить диванами,Нет,1592.0,говорить,1.0
7187,1638123144,1d919a19c422e590c4a3b37aae7ff915,lhb,класть ложку,Да,1168.0,класть,1.0
7188,1638123144,1d919a19c422e590c4a3b37aae7ff915,lhb,взять книгу,Да,848.0,взять,1.0
7189,1638123144,1d919a19c422e590c4a3b37aae7ff915,llm,ударить по колену,Да,783.0,ударить,1.0
7190,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,косить портфель,Нет,1030.0,косить,1.0
7191,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,обедать печалью,Нет,1135.0,обедать,1.0
7192,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,наслаждаться погодой,Да,1230.0,наслаждаться,1.0
7193,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,жить в десерте,Нет,2254.0,жить,1.0
7194,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,душить стул,Нет,937.0,душить,1.0
7195,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,оскорбить зонтик,Нет,768.0,оскорбить,1.0
7196,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,клянчить тревогу,Нет,1005.0,клянчить,1.0
7197,1638123144,1d919a19c422e590c4a3b37aae7ff915,lb,кидать клич,Да,1101.0,кидать,1.0
7198,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,избить траву,Нет,1002.0,избить,1.0
7199,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,скушать ужин,Да,1103.0,скушать,1.0
7200,1638123144,1d919a19c422e590c4a3b37aae7ff915,lb,погасить штраф,Да,1321.0,погасить,1.0
7201,1638123144,1d919a19c422e590c4a3b37aae7ff915,hm,разогревать мышцы,Да,1157.0,разогревать,1.0
7202,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,одеть ванну,Нет,1206.0,одеть,1.0
7203,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,молчать комплименты,Нет,1265.0,молчать,1.0
7204,1638123144,1d919a19c422e590c4a3b37aae7ff915,ok,покупать продукты,Да,995.0,покупать,1.0
7205,1638123144,1d919a19c422e590c4a3b37aae7ff915,lb,держать вахту,Да,1408.0,держать,1.0
7206,1638123144,1d919a19c422e590c4a3b37aae7ff915,lhb,нести груз,Да,903.0,нести,1.0
7207,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,дёргать за терпение,Нет,1311.0,дёргать,1.0
7208,1638123144,1d919a19c422e590c4a3b37aae7ff915,llm,сражаться с воинами,Да,1200.0,сражаться,1.0
7209,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,подметать обсуждение,Нет,1114.0,подметать,1.0
7210,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,вылечить погоду,Нет,993.0,вылечить,1.0
7211,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,враждовать с ковром,Нет,1043.0,враждовать,1.0
7212,1638123144,1d919a19c422e590c4a3b37aae7ff915,fil,вдохнуть кошелёк,Нет,1198.0,вдохнуть,1.0
7213,1638123144,1d919a19c422e590c4a3b37aae7ff915,hb,поднять крик,Да,986.0,поднять,1.0
7214,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,талантливый пирог,Нет,1849.0,талантливый,1.0
7215,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,щедрый факел,Нет,1669.0,щедрый,1.0
7216,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,хвойная сплетня,Нет,1351.0,хвойная,1.0
7217,1638123144,1d919a19c422e590c4a3b37aae7ff915,bleaching,лёгкий кризис,Да,953.0,лёгкий,1.0
7218,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,вкусный помидор,Да,1059.0,вкусный,1.0
7219,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,гордый мрамор,Нет,1096.0,гордый,1.0
7220,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,консервная пьеса,Нет,1482.0,консервная,1.0
7221,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,свежие новости,Да,1053.0,свежие,1.0
7222,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,тёплая погода,Да,775.0,тёплая,1.0
7223,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,известный актёр,Да,781.0,известный,1.0
7224,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,здравый паспорт,Нет,1389.0,здравый,1.0
7225,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,ядовитый престиж,Нет,1372.0,ядовитый,1.0
7226,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,ликующая печь,Нет,1122.0,ликующая,1.0
7227,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,точечный паркет,Нет,1545.0,точечный,1.0
7228,1638123144,1d919a19c422e590c4a3b37aae7ff915,literal_m,грязная посуда,Да,764.0,грязная,1.0
7229,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,отсталый снег,Нет,910.0,отсталый,1.0
7230,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,томатный приют,Нет,1458.0,томатный,1.0
7231,1638123144,1d919a19c422e590c4a3b37aae7ff915,bleaching,безумная нужда,Да,1228.0,безумная,1.0
7232,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,усатая корзина,Нет,1202.0,усатая,1.0
7233,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,цветущая помада,Нет,1626.0,цветущая,1.0
7234,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,быстрый транспорт,Да,1028.0,быстрый,1.0
7235,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,хороший ученик,Да,757.0,хороший,1.0
7236,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,захватывающая книга,Да,1218.0,захватывающая,1.0
7237,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,благодарная карета,Нет,1538.0,благодарная,1.0
7238,1638123144,1d919a19c422e590c4a3b37aae7ff915,literal_b,дикий пляж,Да,898.0,дикий,1.0
7239,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,влиятельный сад,Нет,1053.0,влиятельный,1.0
7240,1638123144,1d919a19c422e590c4a3b37aae7ff915,bleaching,крепкий квас,Да,2279.0,крепкий,1.0
7241,1638123144,1d919a19c422e590c4a3b37aae7ff915,literal_m,горячий кофе,Да,878.0,горячий,1.0
7242,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,торопливый комок,Нет,1096.0,торопливый,1.0
7243,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,зеркальная сигарета,Нет,974.0,зеркальная,1.0
7244,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,компетентный грот,Нет,1874.0,компетентный,1.0
7245,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,зелёная ручка,Да,973.0,зелёная,1.0
7246,1638123144,1d919a19c422e590c4a3b37aae7ff915,metaphor,холодный разговор,Да,2427.0,холодный,1.0
7247,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,умный друг,Да,794.0,умный,1.0
7248,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,тревожный кошелёк,Нет,1011.0,тревожный,1.0
7249,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,честный крюк,Нет,1392.0,честный,1.0
7250,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,бюджетный вирус,Нет,1530.0,бюджетный,1.0
7251,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,газовая печка,Да,1407.0,газовая,1.0
7252,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,сутулая камера,Нет,1052.0,сутулая,1.0
7253,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,гнилой томат,Нет,1148.0,гнилой,0.0
7254,1638123144,1d919a19c422e590c4a3b37aae7ff915,literal_b,страшная ночь,Да,1050.0,страшная,1.0
7255,1638123144,1d919a19c422e590c4a3b37aae7ff915,literal_m,ледяной дождь,Да,856.0,ледяной,1.0
7256,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,мозговая сирень,Нет,1284.0,мозговая,1.0
7257,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,белые носки,Да,805.0,белые,1.0
7258,1638123144,1d919a19c422e590c4a3b37aae7ff915,literal_m,сладкий сироп,Да,939.0,сладкий,1.0
7259,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,удобный сервис,Да,978.0,удобный,1.0
7260,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,хоровой арбуз,Нет,1068.0,хоровой,1.0
7261,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,круглосуточное тесто,Нет,1126.0,круглосуточное,1.0
7262,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,деревянная лавочка,Да,1181.0,деревянная,1.0
7263,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,включенный комод,Нет,948.0,включенный,1.0
7264,1638123144,1d919a19c422e590c4a3b37aae7ff915,literal_b,бешеные собаки,Да,811.0,бешеные,1.0
7265,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,талый туризм,Нет,1010.0,талый,1.0
7266,1638123144,1d919a19c422e590c4a3b37aae7ff915,literal_b,тяжёлый камень,Да,833.0,тяжёлый,1.0
7267,1638123144,1d919a19c422e590c4a3b37aae7ff915,metaphor,острая одышка,Нет,1358.0,острая,0.0
7268,1638123144,1d919a19c422e590c4a3b37aae7ff915,bleaching,глубокая ярость,Да,1482.0,глубокая,1.0
7269,1638123144,1d919a19c422e590c4a3b37aae7ff915,metaphor,светлые планы,Да,2273.0,светлые,1.0
7270,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,фазовая лилия,Нет,1173.0,фазовая,1.0
7271,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,влажная трава,Да,1028.0,влажная,1.0
7272,1638123144,1d919a19c422e590c4a3b37aae7ff915,metaphor,горькая дума,Да,810.0,горькая,1.0
7273,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_yes,апельсиновый сок,Да,808.0,апельсиновый,1.0
7274,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,литровый диван,Нет,1031.0,литровый,1.0
7275,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,женатый отчет,Нет,1153.0,женатый,1.0
7276,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,антисоветская река,Нет,1458.0,антисоветская,1.0
7277,1638123144,1d919a19c422e590c4a3b37aae7ff915,filler_no,выпускной цвет,Нет,1113.0,выпускной,1.0
7278,1638181438,1160ea056f379d01a0921e62fcd5666d,ok,пить пиво,Да,3366.0,пить,1.0
7279,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,сесть в трагедию,Нет,2118.0,сесть,1.0
7280,1638181438,1160ea056f379d01a0921e62fcd5666d,ok,слушать радио,Да,1862.0,слушать,1.0
7281,1638181438,1160ea056f379d01a0921e62fcd5666d,ok,гоняться за славой,Да,3165.0,гоняться,1.0
7282,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,налить звезду,Нет,1831.0,налить,1.0
7283,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,обидеть вилку,Нет,2473.0,обидеть,1.0
7284,1638181438,1160ea056f379d01a0921e62fcd5666d,ok,рассуждать о вечном,Да,5015.0,рассуждать,1.0
7285,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,надеть завтрак,Нет,1451.0,надеть,1.0
7286,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,облокотиться на печаль,Нет,1406.0,облокотиться,1.0
7287,1638181438,1160ea056f379d01a0921e62fcd5666d,hb,крутить роман,Нет,5835.0,крутить,0.0
7288,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,съесть статую,Нет,1621.0,съесть,1.0
7289,1638181438,1160ea056f379d01a0921e62fcd5666d,hb,дать сигнал,Да,1440.0,дать,1.0
7290,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,возбуждать стену,Нет,1352.0,возбуждать,1.0
7291,1638181438,1160ea056f379d01a0921e62fcd5666d,ok,делать массаж,Да,3837.0,делать,1.0
7292,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,разорвать тревогу,Нет,1600.0,разорвать,1.0
7293,1638181438,1160ea056f379d01a0921e62fcd5666d,ok,кормить курицу,Да,1241.0,кормить,1.0
7294,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,лечить одежду,Нет,833.0,лечить,1.0
7295,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,бежать по потолку,Да,7172.0,бежать,0.0
7296,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,терроризировать тумбочку,Да,3957.0,терроризировать,0.0
7297,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,выражать ранец,Нет,1155.0,выражать,1.0
7298,1638181438,1160ea056f379d01a0921e62fcd5666d,lm,копить злость,Да,3006.0,копить,1.0
7299,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,лупить проблему,Нет,1067.0,лупить,1.0
7300,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,испечь печаль,Нет,1854.0,испечь,1.0
7301,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,нажимать рыбу,Нет,1292.0,нажимать,1.0
7302,1638181438,1160ea056f379d01a0921e62fcd5666d,hm,потерять покой,Да,1044.0,потерять,1.0
7303,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,развеселить батарею,Нет,1219.0,развеселить,1.0
7304,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,вышивать воду,Нет,1515.0,вышивать,1.0
7305,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,везти слово,Нет,1536.0,везти,1.0
7306,1638181438,1160ea056f379d01a0921e62fcd5666d,lhb,вести человека,Да,1450.0,вести,1.0
7307,1638181438,1160ea056f379d01a0921e62fcd5666d,fil,приказать внимание,Нет,1745.0,приказать,1.0
7308,1638181438,1160ea056f379d01a0921e62fcd5666d,hm,подарить жизнь,Да,924.0,подарить,1.0
